Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min
1816,363.0,0.0,1000.0,1.0,1000.0,1816000.0,0.09999999999999999,,,0.0,3705.345917224884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,363.0,0.0,2000.0,2.0,1000.0,1817000.0,0.09999999999999999,200.0500784785292,200.0500784785292,0.0,3706.4871413707733,448.5125358428545,448.5125358428545,0.0,,,,,,,,,,,,,18.0235117074,9.39384671629,40.5136313491,-4.64919862298,,,,,,,,,,,,,,,,,,,,,,,,
1818,363.0,0.0,3000.0,3.0,1000.0,1818000.0,0.09999999999999999,,,0.0,3708.8305859565735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,363.0,0.0,4000.0,4.0,1000.0,1819000.0,0.09999999999999999,196.50477739381913,196.50477739381913,0.0,3710.0781376361847,726.1450838541654,726.1450838541654,0.0,,,,,,,,,,,,,18.4922515071,9.51950035976,36.6900820712,0.787111314582,,,,,,,,,,,,,,,,,,,,,,,,
1820,363.0,0.0,5000.0,5.0,1000.0,1820000.0,0.09999999999999999,142.76559439498502,142.76559439498502,0.0,3711.3927516937256,,,,,,,,,,,,,,,,12.8048338998,8.65013797045,35.1391738325,-12.977780562,,,,,,,,,,,,,,,,,,,,,,,,
1821,364.0,0.0,1000.0,1.0,1000.0,1821000.0,0.09999999999999999,190.04175246768068,190.04175246768068,0.0,3715.454931497574,674.1041782431641,674.1041782431641,0.0,,,,,,,,,,,,,15.8981413326,12.5425312065,41.0450409304,-8.35677936181,,,,,,,,,,,,,,,,,,,,,,,,
1822,364.0,0.0,2000.0,2.0,1000.0,1822000.0,0.09999999999999999,,,0.0,3717.550028562546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,364.0,0.0,3000.0,3.0,1000.0,1823000.0,0.09999999999999999,219.12298267808688,219.12298267808688,0.0,3718.622248649597,405.9188340233449,405.9188340233449,0.0,,,,,,,,,,,,,19.3975561812,12.5137972151,47.0543876792,-5.41515880196,,,,,,,,,,,,,,,,,,,,,,,,
1824,364.0,0.0,4000.0,4.0,1000.0,1824000.0,0.09999999999999999,,,0.0,3720.6155347824097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,364.0,0.0,5000.0,5.0,1000.0,1825000.0,0.09999999999999999,233.9585493957683,233.9585493957683,0.0,3721.6974098682404,688.129757871417,688.129757871417,0.0,,,,,,,,,,,,,24.4831063414,9.9848509581,51.9669198287,-10.9823373926,,,,,,,,,,,,,,,,,,,,,,,,
1826,365.0,0.0,1000.0,1.0,1000.0,1826000.0,0.09999999999999999,,,0.0,3725.217003107071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,365.0,0.0,2000.0,2.0,1000.0,1827000.0,0.09999999999999999,209.3478710030203,209.3478710030203,0.0,3726.2886443138123,629.4993424099775,629.4993424099775,0.0,,,,,,,,,,,,,18.0714210047,9.76486642168,43.3126401826,-0.520958494986,,,,,,,,,,,,,,,,,,,,,,,,
1828,365.0,0.0,3000.0,3.0,1000.0,1828000.0,0.09999999999999999,,,0.0,3728.30868601799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,365.0,0.0,4000.0,4.0,1000.0,1829000.0,0.09999999999999999,159.93343288899297,159.93343288899297,0.0,3729.406908750534,564.2396177387303,564.2396177387303,0.0,,,,,,,,,,,,,17.4561933902,12.7321522573,41.524516383,-14.7762636497,,,,,,,,,,,,,,,,,,,,,,,,
1830,365.0,0.0,5000.0,5.0,1000.0,1830000.0,0.09999999999999999,271.979167802523,271.979167802523,0.0,3730.4839420318604,,,,,,,,,,,,,,,,23.7742261769,14.4572366506,48.712079821,-9.36721462474,,,,,,,,,,,,,,,,,,,,,,,,
1831,366.0,0.0,1000.0,1.0,1000.0,1831000.0,0.09999999999999999,116.81352089701554,116.81352089701554,0.0,3734.1014523506165,230.13824200800624,230.13824200800624,0.0,,,,,,,,,,,,,14.3590705397,21.6104835247,40.8594162882,-47.7569332462,,,,,,,,,,,,,,,,,,,,,,,,
1832,366.0,0.0,2000.0,2.0,1000.0,1832000.0,0.09999999999999999,,,0.0,3736.2249932289124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,366.0,0.0,3000.0,3.0,1000.0,1833000.0,0.09999999999999999,251.85454387430275,251.85454387430275,0.0,3737.324775457382,717.3030599944415,717.3030599944415,0.0,,,,,,,,,,,,,24.0701877462,12.2107837708,59.0820565704,-5.06617096942,,,,,,,,,,,,,,,,,,,,,,,,
1834,366.0,0.0,4000.0,4.0,1000.0,1834000.0,0.09999999999999999,,,0.0,3739.3904995918274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,366.0,0.0,5000.0,5.0,1000.0,1835000.0,0.09999999999999999,184.36467397777005,184.36467397777005,0.0,3740.4999051094055,607.9483640689393,607.9483640689393,0.0,,,,,,,,,,,,,15.2002762389,9.87952033849,42.3953043028,-5.18038898361,,,,,,,,,,,,,,,,,,,,,,,,
1836,367.0,0.0,1000.0,1.0,1000.0,1836000.0,0.09999999999999999,,,0.0,3745.181555747986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,367.0,0.0,2000.0,2.0,1000.0,1837000.0,0.09999999999999999,208.7552322284447,208.7552322284447,0.0,3746.4256036281586,318.742937898316,318.742937898316,0.0,,,,,,,,,,,,,17.9489092638,10.8653242373,37.2916848731,-12.4883356397,,,,,,,,,,,,,,,,,,,,,,,,
1838,367.0,0.0,3000.0,3.0,1000.0,1838000.0,0.09999999999999999,,,0.0,3748.552037715912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,367.0,0.0,4000.0,4.0,1000.0,1839000.0,0.09999999999999999,256.64725495658604,256.64725495658604,0.0,3749.743155002594,381.5889655465198,381.5889655465198,0.0,,,,,,,,,,,,,22.1907658626,12.3980930969,48.719887946,-1.37015448209,,,,,,,,,,,,,,,,,,,,,,,,
1840,367.0,0.0,5000.0,5.0,1000.0,1840000.0,0.09999999999999999,255.75751806270952,255.75751806270952,0.0,3750.9348583221436,,,,,,,,,,,,,,,,22.4967509435,8.46118345245,42.6276540974,-3.41656871505,,,,,,,,,,,,,,,,,,,,,,,,
1841,368.0,0.0,1000.0,1.0,1000.0,1841000.0,0.09999999999999999,258.47396635401776,258.47396635401776,0.0,3755.141200065613,666.4339806285824,666.4339806285824,0.0,,,,,,,,,,,,,25.0970430315,15.5004517926,57.8013250065,-2.08466726109,,,,,,,,,,,,,,,,,,,,,,,,
1842,368.0,0.0,2000.0,2.0,1000.0,1842000.0,0.09999999999999999,,,0.0,3757.472983121872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,368.0,0.0,3000.0,3.0,1000.0,1843000.0,0.09999999999999999,203.84969869165565,203.84969869165565,0.0,3758.7335624694824,540.7042421632141,540.7042421632141,0.0,,,,,,,,,,,,,18.3857192279,12.8626148865,49.5522426738,-5.44520182153,,,,,,,,,,,,,,,,,,,,,,,,
1844,368.0,0.0,4000.0,4.0,1000.0,1844000.0,0.09999999999999999,,,0.0,3761.0535633563995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,368.0,0.0,5000.0,5.0,1000.0,1845000.0,0.09999999999999999,264.70018862301174,264.70018862301174,0.0,3762.30242061615,725.0397684778777,725.0397684778777,0.0,,,,,,,,,,,,,24.1539537878,9.56494922309,44.5806003593,-0.0884186339,,,,,,,,,,,,,,,,,,,,,,,,
1846,369.0,0.0,1000.0,1.0,1000.0,1846000.0,0.09999999999999999,,,0.0,3766.4248225688934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,369.0,0.0,2000.0,2.0,1000.0,1847000.0,0.09999999999999999,320.06563575321974,320.06563575321974,0.0,3767.6685638427734,628.1816953008996,628.1816953008996,0.0,,,,,,,,,,,,,29.4147121195,11.7218210428,56.8775271584,-1.16601986148,,,,,,,,,,,,,,,,,,,,,,,,
1848,369.0,0.0,3000.0,3.0,1000.0,1848000.0,0.09999999999999999,,,0.0,3770.000648021698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,369.0,0.0,4000.0,4.0,1000.0,1849000.0,0.09999999999999999,264.4834550965456,264.4834550965456,0.0,3771.287732362747,556.1326597031564,556.1326597031564,0.0,,,,,,,,,,,,,23.5451289124,13.1807464114,52.7637681168,-1.16229813963,,,,,,,,,,,,,,,,,,,,,,,,
1850,369.0,0.0,5000.0,5.0,1000.0,1850000.0,0.09999999999999999,240.27872737043984,240.27872737043984,0.0,3772.46586561203,,,,,,,,,,,,,,,,22.5425521121,6.48434798813,39.7513885615,0.571134412992,,,,,,,,,,,,,,,,,,,,,,,,
1851,370.0,0.0,1000.0,1.0,1000.0,1851000.0,0.09999999999999999,311.07392120234323,311.07392120234323,0.0,3776.5161056518555,458.5345071154847,458.5345071154847,0.0,,,,,,,,,,,,,30.1255495178,11.2587295961,52.310447891,-0.0977807427153,,,,,,,,,,,,,,,,,,,,,,,,
1852,370.0,0.0,2000.0,2.0,1000.0,1852000.0,0.09999999999999999,,,0.0,3779.019382238388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,370.0,0.0,3000.0,3.0,1000.0,1853000.0,0.09999999999999999,251.6167808829082,251.6167808829082,0.0,3780.3086638450623,292.29947471116947,292.29947471116947,0.0,,,,,,,,,,,,,23.1857088872,9.81084859321,46.4206032704,-0.0623013072604,,,,,,,,,,,,,,,,,,,,,,,,
1854,370.0,0.0,4000.0,4.0,1000.0,1854000.0,0.09999999999999999,,,0.0,3782.567591905594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,370.0,0.0,5000.0,5.0,1000.0,1855000.0,0.09999999999999999,164.237708223582,164.237708223582,0.0,3783.6787054538727,419.5231347903589,419.5231347903589,0.0,,,,,,,,,,,,,15.5864511625,9.58038845583,39.9796044828,-12.8067042928,,,,,,,,,,,,,,,,,,,,,,,,
1856,371.0,0.0,1000.0,1.0,1000.0,1856000.0,0.09999999999999999,,,0.0,3787.6020624637604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,371.0,0.0,2000.0,2.0,1000.0,1857000.0,0.09999999999999999,268.10667318409304,268.10667318409304,0.0,3788.7801201343536,604.9740125132711,604.9740125132711,0.0,,,,,,,,,,,,,26.169491281,13.1005282761,49.3299250413,-5.63051810857,,,,,,,,,,,,,,,,,,,,,,,,
1858,371.0,0.0,3000.0,3.0,1000.0,1858000.0,0.09999999999999999,,,0.0,3791.147179365158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,371.0,0.0,4000.0,4.0,1000.0,1859000.0,0.09999999999999999,255.98118236630987,255.98118236630987,0.0,3792.35781788826,661.3627235155707,661.3627235155707,0.0,,,,,,,,,,,,,23.1013537183,7.18341507368,40.1810308155,-1.71147909133,,,,,,,,,,,,,,,,,,,,,,,,
1860,371.0,0.0,5000.0,5.0,1000.0,1860000.0,0.09999999999999999,322.6341718232188,322.6341718232188,0.0,3793.6417229175568,,,,,,,,,,,,,,,,30.8689680597,11.5721176228,53.9502244319,0.087738331707,,,,,,,,,,,,,,,,,,,,,,,,
1861,372.0,0.0,1000.0,1.0,1000.0,1861000.0,0.09999999999999999,251.9436345088574,251.9436345088574,0.0,3797.6592411994934,597.826147452032,597.826147452032,0.0,,,,,,,,,,,,,22.8444285135,12.6470988104,57.3888730388,-9.66958300924,,,,,,,,,,,,,,,,,,,,,,,,
1862,372.0,0.0,2000.0,2.0,1000.0,1862000.0,0.09999999999999999,,,0.0,3799.961485147476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,372.0,0.0,3000.0,3.0,1000.0,1863000.0,0.09999999999999999,196.9918896788901,196.9918896788901,0.0,3801.3150491714478,728.5255209774713,728.5255209774713,0.0,,,,,,,,,,,,,20.262932007,13.7719499852,49.4046070349,-10.8803510596,,,,,,,,,,,,,,,,,,,,,,,,
1864,372.0,0.0,4000.0,4.0,1000.0,1864000.0,0.09999999999999999,,,0.0,3803.6829619407654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,372.0,0.0,5000.0,5.0,1000.0,1865000.0,0.09999999999999999,-6.76799663050254,-6.76799663050254,0.0,3805.0931169986725,653.2525358941057,653.2525358941057,0.0,,,,,,,,,,,,,0.148596504489,22.9259354847,36.2062474511,-46.8067231507,,,,,,,,,,,,,,,,,,,,,,,,
1866,373.0,0.0,1000.0,1.0,1000.0,1866000.0,0.09999999999999999,,,0.0,3809.3663918972015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,373.0,0.0,2000.0,2.0,1000.0,1867000.0,0.09999999999999999,220.74995295997766,220.74995295997766,0.0,3810.7503139972687,627.1631120951511,627.1631120951511,0.0,,,,,,,,,,,,,19.0748084402,10.0515583227,39.732802656,-2.76297475461,,,,,,,,,,,,,,,,,,,,,,,,
1868,373.0,0.0,3000.0,3.0,1000.0,1868000.0,0.09999999999999999,,,0.0,3813.1584215164185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,373.0,0.0,4000.0,4.0,1000.0,1869000.0,0.09999999999999999,228.56697976805836,228.56697976805836,0.0,3814.34468793869,730.2088855280826,730.2088855280826,0.0,,,,,,,,,,,,,22.958025732,10.5303545116,43.1010179233,-3.39661035513,,,,,,,,,,,,,,,,,,,,,,,,
1870,373.0,0.0,5000.0,5.0,1000.0,1870000.0,0.09999999999999999,278.20568558080237,278.20568558080237,0.0,3815.603900194168,,,,,,,,,,,,,,,,24.6380588626,10.8940936886,45.399978229,-4.40026370377,,,,,,,,,,,,,,,,,,,,,,,,
1871,374.0,0.0,1000.0,1.0,1000.0,1871000.0,0.09999999999999999,242.79528382845047,242.79528382845047,0.0,3819.7044126987457,472.3437996078478,472.3437996078478,0.0,,,,,,,,,,,,,22.2916431178,11.5418989655,46.3323503372,-3.83348315825,,,,,,,,,,,,,,,,,,,,,,,,
1872,374.0,0.0,2000.0,2.0,1000.0,1872000.0,0.09999999999999999,,,0.0,3822.0860641002655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,374.0,0.0,3000.0,3.0,1000.0,1873000.0,0.09999999999999999,254.61269940910492,254.61269940910492,0.0,3823.289644241333,742.9925986792223,742.9925986792223,0.0,,,,,,,,,,,,,22.7834072752,10.0765776531,43.5482047274,0.459245315289,,,,,,,,,,,,,,,,,,,,,,,,
1874,374.0,0.0,4000.0,4.0,1000.0,1874000.0,0.09999999999999999,,,0.0,3825.391348838806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,374.0,0.0,5000.0,5.0,1000.0,1875000.0,0.09999999999999999,213.3908300018372,213.3908300018372,0.0,3826.5272340774536,735.4748400745408,735.4748400745408,0.0,,,,,,,,,,,,,17.0486563381,10.6824553032,48.9664709603,-7.63353040261,,,,,,,,,,,,,,,,,,,,,,,,
1876,375.0,0.0,1000.0,1.0,1000.0,1876000.0,0.09999999999999999,,,0.0,3830.517723083496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,375.0,0.0,2000.0,2.0,1000.0,1877000.0,0.09999999999999999,162.48706678041518,162.48706678041518,0.0,3831.6951863765717,702.9254339068052,702.9254339068052,0.0,,,,,,,,,,,,,15.3247517868,9.82215701658,41.3440054816,-9.17624222932,,,,,,,,,,,,,,,,,,,,,,,,
1878,375.0,0.0,3000.0,3.0,1000.0,1878000.0,0.09999999999999999,,,0.0,3834.040897130966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,375.0,0.0,4000.0,4.0,1000.0,1879000.0,0.09999999999999999,-406.0293300491689,-406.0293300491689,0.0,3835.2129929065704,688.2124159011555,688.2124159011555,0.0,,,,,,,,,,,,,-36.1665113848,9.63358355719,-0.794686947703,-57.1162776563,,,,,,,,,,,,,,,,,,,,,,,,
1880,375.0,0.0,5000.0,5.0,1000.0,1880000.0,0.09999999999999999,290.59018017283955,290.59018017283955,0.0,3836.3629591464996,,,,,,,,,,,,,,,,26.0682606079,14.7051167241,64.5101641909,-8.43643032404,,,,,,,,,,,,,,,,,,,,,,,,
1881,376.0,0.0,1000.0,1.0,1000.0,1881000.0,0.09999999999999999,279.3235620492085,279.3235620492085,0.0,3840.187979221344,301.0387576668831,301.0387576668831,0.0,,,,,,,,,,,,,26.482442091,11.8815192416,51.3431260976,-2.15451107402,,,,,,,,,,,,,,,,,,,,,,,,
1882,376.0,0.0,2000.0,2.0,1000.0,1882000.0,0.09999999999999999,,,0.0,3842.609320163727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,376.0,0.0,3000.0,3.0,1000.0,1883000.0,0.09999999999999999,233.4325784411422,233.4325784411422,0.0,3843.741878271103,547.9345828309145,547.9345828309145,0.0,,,,,,,,,,,,,20.9874679767,11.1948932688,48.5784542146,-9.35714018895,,,,,,,,,,,,,,,,,,,,,,,,
1884,376.0,0.0,4000.0,4.0,1000.0,1884000.0,0.09999999999999999,,,0.0,3846.1050610542297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,376.0,0.0,5000.0,5.0,1000.0,1885000.0,0.09999999999999999,321.74475362549566,321.74475362549566,0.0,3847.280599117279,647.0568309286721,647.0568309286721,0.0,,,,,,,,,,,,,28.0513186633,9.86043556127,46.7032117036,0.0958028781987,,,,,,,,,,,,,,,,,,,,,,,,
1886,377.0,0.0,1000.0,1.0,1000.0,1886000.0,0.09999999999999999,,,0.0,3851.363479614258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,377.0,0.0,2000.0,2.0,1000.0,1887000.0,0.09999999999999999,252.2645874243654,252.2645874243654,0.0,3852.471218585968,678.9804232447307,678.9804232447307,0.0,,,,,,,,,,,,,21.9163311478,12.7820615272,55.785151896,-6.24097510454,,,,,,,,,,,,,,,,,,,,,,,,
1888,377.0,0.0,3000.0,3.0,1000.0,1888000.0,0.09999999999999999,,,0.0,3854.5214760303497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,377.0,0.0,4000.0,4.0,1000.0,1889000.0,0.09999999999999999,296.1649869340618,296.1649869340618,0.0,3855.7283458709717,433.5207823790163,433.5207823790163,0.0,,,,,,,,,,,,,26.188236057,9.1349716759,43.7473723574,0.841624644483,,,,,,,,,,,,,,,,,,,,,,,,
1890,377.0,0.0,5000.0,5.0,1000.0,1890000.0,0.09999999999999999,301.784824152214,301.784824152214,0.0,3856.8850247859955,,,,,,,,,,,,,,,,26.1743000439,13.837948596,54.1702297005,-3.12053119519,,,,,,,,,,,,,,,,,,,,,,,,
1891,378.0,0.0,1000.0,1.0,1000.0,1891000.0,0.09999999999999999,196.9819494599237,196.9819494599237,0.0,3860.6641659736633,515.1204367226195,515.1204367226195,0.0,,,,,,,,,,,,,19.0323062857,9.51336016569,42.2318271045,-0.387393926526,,,,,,,,,,,,,,,,,,,,,,,,
1892,378.0,0.0,2000.0,2.0,1000.0,1892000.0,0.09999999999999999,,,0.0,3862.861659049988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,378.0,0.0,3000.0,3.0,1000.0,1893000.0,0.09999999999999999,201.0941624682307,201.0941624682307,0.0,3864.052539587021,600.4269361332475,600.4269361332475,0.0,,,,,,,,,,,,,18.7685884938,8.9603396028,37.9191437163,-1.53812132723,,,,,,,,,,,,,,,,,,,,,,,,
1894,378.0,0.0,4000.0,4.0,1000.0,1894000.0,0.09999999999999999,,,0.0,3866.2481105327606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,378.0,0.0,5000.0,5.0,1000.0,1895000.0,0.09999999999999999,316.52352095131414,316.52352095131414,0.0,3867.389098882675,646.6088286640249,646.6088286640249,0.0,,,,,,,,,,,,,28.6335244903,10.168249552,47.4393704868,-2.03130233092,,,,,,,,,,,,,,,,,,,,,,,,
1896,379.0,0.0,1000.0,1.0,1000.0,1896000.0,0.09999999999999999,,,0.0,3871.2561616897583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,379.0,0.0,2000.0,2.0,1000.0,1897000.0,0.09999999999999999,145.28935698922785,145.28935698922785,0.0,3872.4007229804993,759.3810950686259,759.3810950686259,0.0,,,,,,,,,,,,,15.6649312397,10.4734990423,36.7757097444,-15.6030931784,,,,,,,,,,,,,,,,,,,,,,,,
1898,379.0,0.0,3000.0,3.0,1000.0,1898000.0,0.09999999999999999,,,0.0,3874.6638226509094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,379.0,0.0,4000.0,4.0,1000.0,1899000.0,0.09999999999999999,175.72172538147134,175.72172538147134,0.0,3875.902506351471,718.4152433205395,718.4152433205395,0.0,,,,,,,,,,,,,16.8431704928,9.94962823222,37.4045100519,-5.6250900421,,,,,,,,,,,,,,,,,,,,,,,,
1900,379.0,0.0,5000.0,5.0,1000.0,1900000.0,0.09999999999999999,263.85870530989456,263.85870530989456,0.0,3876.993020057678,,,,,,,,,,,,,,,,24.8021530069,11.2848814504,47.1618478422,-4.35453236365,,,,,,,,,,,,,,,,,,,,,,,,
1901,380.0,0.0,1000.0,1.0,1000.0,1901000.0,0.09999999999999999,210.79406977351087,210.79406977351087,0.0,3880.7247626781464,626.1320528695774,626.1320528695774,0.0,,,,,,,,,,,,,18.9062378964,11.8109841444,45.8521063672,-10.7404148593,,,,,,,,,,,,,,,,,,,,,,,,
1902,380.0,0.0,2000.0,2.0,1000.0,1902000.0,0.09999999999999999,,,0.0,3882.836543083191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,380.0,0.0,3000.0,3.0,1000.0,1903000.0,0.09999999999999999,197.8988911810995,197.8988911810995,0.0,3883.930612564087,580.34396946642,580.34396946642,0.0,,,,,,,,,,,,,22.4651501595,11.8142652499,48.9021850374,-27.0228388018,,,,,,,,,,,,,,,,,,,,,,,,
1904,380.0,0.0,4000.0,4.0,1000.0,1904000.0,0.09999999999999999,,,0.0,3886.1035208702087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,380.0,0.0,5000.0,5.0,1000.0,1905000.0,0.09999999999999999,213.56385413984486,213.56385413984486,0.0,3887.2056498527527,761.6281004302923,761.6281004302923,0.0,,,,,,,,,,,,,20.0572439162,15.0457747418,52.8860710733,-7.13702981815,,,,,,,,,,,,,,,,,,,,,,,,
1906,381.0,0.0,1000.0,1.0,1000.0,1906000.0,0.09999999999999999,,,0.0,3890.952016353607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,381.0,0.0,2000.0,2.0,1000.0,1907000.0,0.09999999999999999,196.88097599542184,196.88097599542184,0.0,3892.0529799461365,788.8942445356489,788.8942445356489,0.0,,,,,,,,,,,,,16.497083278,9.55665659516,39.9854970566,-5.89445297332,,,,,,,,,,,,,,,,,,,,,,,,
1908,381.0,0.0,3000.0,3.0,1000.0,1908000.0,0.09999999999999999,,,0.0,3894.073525905609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,381.0,0.0,4000.0,4.0,1000.0,1909000.0,0.09999999999999999,207.94939493180604,207.94939493180604,0.0,3895.206568002701,723.8059606842559,723.8059606842559,0.0,,,,,,,,,,,,,19.7138596551,9.26612775265,38.7035933585,0.144136432434,,,,,,,,,,,,,,,,,,,,,,,,
1910,381.0,0.0,5000.0,5.0,1000.0,1910000.0,0.09999999999999999,214.17094912752282,214.17094912752282,0.0,3896.305456161499,,,,,,,,,,,,,,,,20.9923657231,12.2979234605,47.3850593284,-4.26394185774,,,,,,,,,,,,,,,,,,,,,,,,
1911,382.0,0.0,1000.0,1.0,1000.0,1911000.0,0.09999999999999999,243.67232856313043,243.67232856313043,0.0,3900.0061795711517,637.9496638627469,637.9496638627469,0.0,,,,,,,,,,,,,22.1810264117,7.13560680766,41.1824585826,2.09577439622,,,,,,,,,,,,,,,,,,,,,,,,
1912,382.0,0.0,2000.0,2.0,1000.0,1912000.0,0.09999999999999999,,,0.0,3902.0362935066223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,382.0,0.0,3000.0,3.0,1000.0,1913000.0,0.09999999999999999,303.0340422788595,303.0340422788595,0.0,3903.1100187301636,725.249739617536,725.249739617536,0.0,,,,,,,,,,,,,29.1837777615,14.8109268038,58.476827242,0.202357795038,,,,,,,,,,,,,,,,,,,,,,,,
1914,382.0,0.0,4000.0,4.0,1000.0,1914000.0,0.09999999999999999,,,0.0,3905.1030383110046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,382.0,0.0,5000.0,5.0,1000.0,1915000.0,0.09999999999999999,283.758452649445,283.758452649445,0.0,3906.237112760544,323.78969765216726,323.78969765216726,0.0,,,,,,,,,,,,,25.5045408662,13.3281424042,58.1517491828,-1.58136850553,,,,,,,,,,,,,,,,,,,,,,,,
1916,383.0,0.0,1000.0,1.0,1000.0,1916000.0,0.09999999999999999,,,0.0,3910.757309436798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,383.0,0.0,2000.0,2.0,1000.0,1917000.0,0.09999999999999999,127.55241834955842,127.55241834955842,0.0,3912.1958758831024,636.4222652937797,636.4222652937797,0.0,,,,,,,,,,,,,15.534136226,22.2835261663,56.908524743,-44.2395336512,,,,,,,,,,,,,,,,,,,,,,,,
1918,383.0,0.0,3000.0,3.0,1000.0,1918000.0,0.09999999999999999,,,0.0,3914.398099422455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,383.0,0.0,4000.0,4.0,1000.0,1919000.0,0.09999999999999999,216.59505442860797,216.59505442860797,0.0,3915.483999967575,725.2943243998556,725.2943243998556,0.0,,,,,,,,,,,,,18.7835013914,7.94186753576,36.5857606973,-5.03626749658,,,,,,,,,,,,,,,,,,,,,,,,
